EVENT_ID,TIMESTAMP,LOCATION_LONG,LOCATION_LAT,CANONICAL_TAXONOMY,TAG_LOCAL_IDENTIFIER,ID_INDIVIDUAL_IDENTIFIER,STUDY_NAME,COUNTRY,POLYGON_8,POLYGON_6,T2M,RH2M,WS10M,PS,PRECTOTCORR,HIGH
6931,2/9/2015 6:03,-58.03,-23.388906,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641639fffff,86a864167ffffff,32.61,45.63,2.14,99.51,0,85
6932,2/9/2015 8:02,-58.030944,-23.391824,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,32.61,45.63,2.14,99.51,0,83
6933,2/9/2015 10:03,-58.030429,-23.391223,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,32.61,45.63,2.14,99.51,0,83
6934,2/10/2015 0:33,-58.030601,-23.387275,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641639fffff,86a864167ffffff,32.08,58.43,3.53,99.65,8.5,88
6935,2/11/2015 6:02,-58.015151,-23.393369,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,27.44,78.89,1.85,100.09,3.76,83
6936,2/11/2015 10:03,-58.014035,-23.390193,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,27.44,78.89,1.85,100.09,3.76,90
6937,2/12/2015 1:06,-58.014979,-23.393369,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,30.57,63.56,3.39,100.12,1.2,83
6938,2/12/2015 2:00,-58.014979,-23.39354,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,30.57,63.56,3.39,100.12,1.2,83
6939,2/12/2015 4:03,-58.014121,-23.39457,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,30.57,63.56,3.39,100.12,1.2,83
6940,2/12/2015 22:03,-58.012404,-23.389421,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,30.57,63.56,3.39,100.12,1.2,90
6941,2/13/2015 0:03,-58.010774,-23.388476,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641623fffff,86a864167ffffff,29.93,67.56,2.08,100.22,1.39,88
6942,2/13/2015 6:03,-58.014979,-23.394055,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,29.93,67.56,2.08,100.22,1.39,83
6943,2/13/2015 8:00,-58.014894,-23.393197,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864162bfffff,86a864167ffffff,29.93,67.56,2.08,100.22,1.39,84
6944,2/14/2015 4:01,-58.03987,-23.387704,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641611fffff,86a864167ffffff,28.3,72.35,1.49,100.07,11.53,87
6945,2/14/2015 6:03,-58.041329,-23.390794,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864161dfffff,86a864167ffffff,28.3,72.35,1.49,100.07,11.53,85
6946,2/16/2015 6:02,-58.018241,-23.385558,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864163dfffff,86a864167ffffff,26.35,84.79,2.79,99.89,54.51,87
6947,2/17/2015 2:01,-58.018413,-23.385472,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864163dfffff,86a864167ffffff,26.94,78.38,2.48,99.74,2.45,85
6948,2/18/2015 2:03,-58.040814,-23.385386,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641611fffff,86a864167ffffff,28.17,72.2,1.77,99.4,0.38,89
6949,2/18/2015 22:02,-58.058925,-23.37337,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,28.17,72.2,1.77,99.4,0.38,85
6950,2/19/2015 8:03,-58.058839,-23.372512,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,26.45,83.3,4.35,99.51,24.77,85
6951,2/19/2015 22:00,-58.057981,-23.372855,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,26.45,83.3,4.35,99.51,24.77,86
6952,2/20/2015 4:37,-58.057981,-23.372769,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,24.43,75.62,4.81,100.05,0.31,86
6953,2/20/2015 10:02,-58.058152,-23.373113,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,24.43,75.62,4.81,100.05,0.31,86
6954,2/20/2015 22:03,-58.058496,-23.37131,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,24.43,75.62,4.81,100.05,0.31,88
6955,2/21/2015 2:03,-58.057122,-23.371053,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,26.75,80.44,3.01,100.21,5.25,88
6956,2/21/2015 6:03,-58.057551,-23.371654,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,26.75,80.44,3.01,100.21,5.25,89
6957,2/22/2015 22:01,-58.056521,-23.371396,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,27.92,77.67,2.49,100.3,6.65,86
6958,2/23/2015 0:01,-58.05635,-23.371396,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,29.05,74.26,2.02,100.26,1.49,86
6959,2/23/2015 2:01,-58.056436,-23.371568,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,29.05,74.26,2.02,100.26,1.49,86
6960,2/23/2015 4:02,-58.056693,-23.371396,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,29.05,74.26,2.02,100.26,1.49,88
6961,2/23/2015 6:03,-58.056178,-23.371825,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,29.05,74.26,2.02,100.26,1.49,87
6962,2/24/2015 0:02,-58.057122,-23.376031,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,28.86,71.89,2.64,100.09,0.54,90
6963,2/25/2015 8:03,-58.057809,-23.378263,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416cdfffff,86a86416fffffff,29.52,67.24,4.6,99.94,0.01,89
6964,2/26/2015 0:01,-58.063302,-23.395,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864b921fffff,86a864b97ffffff,29.84,65.98,3.62,99.92,0.83,88
6965,2/27/2015 2:02,-58.057466,-23.402638,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864b92dfffff,86a864b97ffffff,29.23,70.52,2.92,99.91,4.58,89
6966,2/28/2015 4:01,-58.057466,-23.402553,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864b92dfffff,86a864b97ffffff,27.58,78.57,2.06,100.08,1.47,89
6967,2/28/2015 22:01,-58.039784,-23.39397,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864161dfffff,86a864167ffffff,27.58,78.57,2.06,100.08,1.47,84
6968,3/1/2015 0:02,-58.05017,-23.396373,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,28.57,71.08,3.28,100.03,0.84,89
6969,3/3/2015 2:01,-58.028541,-23.39088,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,29.62,69.19,4.2,99.77,0.37,84
6970,3/3/2015 4:02,-58.028626,-23.39088,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,29.62,69.19,4.2,99.77,0.37,84
6971,3/3/2015 22:02,-58.028455,-23.390708,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,29.62,69.19,4.2,99.77,0.37,84
6972,3/4/2015 0:03,-58.029141,-23.391995,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,28.91,71,3.93,99.93,2.24,85
6973,3/4/2015 2:01,-58.028798,-23.39088,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,28.91,71,3.93,99.93,2.24,84
6974,3/4/2015 6:02,-58.028884,-23.390708,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641603fffff,86a864167ffffff,28.91,71,3.93,99.93,2.24,84
6975,3/4/2015 22:01,-58.045793,-23.393111,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,28.91,71,3.93,99.93,2.24,85
6976,3/5/2015 4:03,-58.044162,-23.39251,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,29.35,66.85,2.77,100.01,4.79,83
6977,3/5/2015 8:02,-58.045878,-23.393197,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,29.35,66.85,2.77,100.01,4.79,85
6978,3/5/2015 10:03,-58.048282,-23.390794,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,29.35,66.85,2.77,100.01,4.79,84
6979,3/7/2015 0:03,-58.04708,-23.392682,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,29.17,69.9,2.04,99.88,3.48,86
6980,3/8/2015 4:01,-58.047252,-23.393111,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,29.18,68.89,2.18,99.82,5.72,86
6981,3/9/2015 8:03,-58.055148,-23.363757,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864168dfffff,86a86416fffffff,28.54,68.05,2.82,99.89,0,86
6982,3/10/2015 2:02,-58.054118,-23.363156,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864168dfffff,86a86416fffffff,28.93,64.11,3.15,99.9,0,87
6983,3/10/2015 4:01,-58.05429,-23.3635,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864168dfffff,86a86416fffffff,28.93,64.11,3.15,99.9,0,84
6984,3/10/2015 8:05,-58.054376,-23.363585,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416ebfffff,86a86416fffffff,28.93,64.11,3.15,99.9,0,84
6985,3/10/2015 22:02,-58.05429,-23.363671,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416ebfffff,86a86416fffffff,28.93,64.11,3.15,99.9,0,84
6986,3/11/2015 6:01,-58.050857,-23.36513,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416ebfffff,86a86416fffffff,28.44,61.38,2.95,99.86,0,84
6987,3/12/2015 8:02,-58.054633,-23.36307,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864168dfffff,86a86416fffffff,28.3,61.06,2.52,99.75,0,84
6988,3/12/2015 10:01,-58.05429,-23.3635,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864168dfffff,86a86416fffffff,28.3,61.06,2.52,99.75,0,84
6989,3/14/2015 0:00,-58.039184,-23.354917,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.59,54.17,2.66,99.76,0,85
6990,3/14/2015 2:00,-58.039441,-23.354831,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.59,54.17,2.66,99.76,0,85
6991,3/14/2015 4:03,-58.039355,-23.354917,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.59,54.17,2.66,99.76,0,85
6992,3/14/2015 6:01,-58.039355,-23.354831,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.59,54.17,2.66,99.76,0,85
6993,3/15/2015 0:00,-58.039355,-23.354917,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.76,54.73,2.49,99.97,1.25,85
6994,3/15/2015 2:03,-58.039355,-23.354917,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.76,54.73,2.49,99.97,1.25,85
6995,3/15/2015 4:02,-58.039098,-23.354917,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.76,54.73,2.49,99.97,1.25,84
6996,3/16/2015 2:03,-58.043818,-23.364015,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416e1fffff,86a86416fffffff,29.99,58,2.63,99.98,0.05,88
6997,3/16/2015 6:03,-58.039269,-23.354745,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416adfffff,86a86416fffffff,29.99,58,2.63,99.98,0.05,85
6998,3/16/2015 22:01,-58.054376,-23.371654,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,29.99,58,2.63,99.98,0.05,89
6999,3/17/2015 6:02,-58.054118,-23.371482,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,30.79,56.76,2.61,99.99,0,90
7000,3/17/2015 8:03,-58.054204,-23.37131,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,30.79,56.76,2.61,99.99,0,89
7001,3/18/2015 0:01,-58.053775,-23.371396,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,31.03,55.42,2.31,99.99,0,90
7002,3/18/2015 2:03,-58.053861,-23.371482,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,31.03,55.42,2.31,99.99,0,90
7003,3/18/2015 8:02,-58.053861,-23.371482,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,31.03,55.42,2.31,99.99,0,90
7004,3/18/2015 22:01,-58.05429,-23.371568,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,31.03,55.42,2.31,99.99,0,89
7005,3/19/2015 0:02,-58.054376,-23.371482,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,30.81,54.13,2.84,100.01,0.15,89
7006,3/19/2015 4:02,-58.054461,-23.371654,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,30.81,54.13,2.84,100.01,0.15,89
7007,3/19/2015 6:03,-58.054461,-23.370709,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,30.81,54.13,2.84,100.01,0.15,90
7008,3/19/2015 22:03,-58.058839,-23.360581,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864168dfffff,86a86416fffffff,30.81,54.13,2.84,100.01,0.15,86
7009,3/20/2015 0:02,-58.062615,-23.355861,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641681fffff,86a86416fffffff,29.42,52.98,3.36,99.97,0,85
7010,3/20/2015 6:03,-58.060298,-23.35835,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864168dfffff,86a86416fffffff,29.42,52.98,3.36,99.97,0,84
7011,3/21/2015 8:00,-58.062615,-23.356118,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641681fffff,86a86416fffffff,29.21,54.27,4.43,100.02,0,85
7012,3/22/2015 0:01,-58.06253,-23.356118,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641681fffff,86a86416fffffff,26.06,41.56,5.65,100.3,0,85
7013,3/23/2015 2:03,-58.060899,-23.356462,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641681fffff,86a86416fffffff,24.99,46.37,3.63,100.46,0,88
7014,3/23/2015 4:02,-58.061328,-23.355174,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641681fffff,86a86416fffffff,24.99,46.37,3.63,100.46,0,90
7015,3/23/2015 6:02,-58.0615,-23.355088,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641681fffff,86a86416fffffff,24.99,46.37,3.63,100.46,0,90
7016,3/23/2015 22:02,-58.068366,-23.36719,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,24.99,46.37,3.63,100.46,0,91
7017,3/25/2015 2:01,-58.068194,-23.365731,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,29.82,52.19,3.26,100.15,2.79,87
7018,3/26/2015 0:03,-58.065362,-23.36719,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,28.15,71.51,2.87,100.04,11.63,90
7019,3/26/2015 2:02,-58.072572,-23.36556,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,28.15,71.51,2.87,100.04,11.63,85
7020,3/26/2015 4:03,-58.072829,-23.365731,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,28.15,71.51,2.87,100.04,11.63,85
7021,3/26/2015 6:00,-58.073001,-23.366418,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,28.15,71.51,2.87,100.04,11.63,84
7022,3/26/2015 8:00,-58.072915,-23.366418,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,28.15,71.51,2.87,100.04,11.63,84
7023,3/27/2015 22:03,-58.06416,-23.368478,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c7fffff,86a86416fffffff,23.41,80.95,3.52,100.4,3.92,91
7024,3/28/2015 6:03,-58.063903,-23.367705,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c7fffff,86a86416fffffff,23.94,77.41,3.41,100.62,1.19,90
7025,3/28/2015 22:02,-58.063903,-23.329768,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416b1fffff,86a86416fffffff,23.94,77.41,3.41,100.62,1.19,86
7026,3/29/2015 4:38,-58.080468,-23.329253,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864ab69fffff,86a864ab7ffffff,25.18,68.1,2.92,100.41,0.1,84
7027,3/29/2015 8:02,-58.080468,-23.329253,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864ab69fffff,86a864ab7ffffff,25.18,68.1,2.92,100.41,0.1,84
7028,3/30/2015 22:02,-58.08064,-23.333802,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641697fffff,86a86416fffffff,25.94,59.14,2.44,100.14,0.01,88
7029,3/31/2015 0:03,-58.079782,-23.334832,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641697fffff,86a86416fffffff,23.75,69.18,3.87,100.38,4.73,90
7030,3/31/2015 4:02,-58.080468,-23.333373,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641697fffff,86a86416fffffff,23.75,69.18,3.87,100.38,4.73,88
7031,3/31/2015 6:01,-58.080812,-23.33406,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641697fffff,86a86416fffffff,23.75,69.18,3.87,100.38,4.73,88
7032,4/1/2015 6:01,-58.081155,-23.334661,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641697fffff,86a86416fffffff,25.04,61.25,2.69,100.42,0,91
7033,4/2/2015 2:02,-58.081841,-23.335776,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641697fffff,86a86416fffffff,26.28,57.3,2.31,100.28,0,90
7034,4/3/2015 6:03,-58.080382,-23.337064,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641697fffff,86a86416fffffff,28.69,60.22,2.75,99.86,0.19,90
7035,4/3/2015 8:03,-58.081155,-23.337407,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641691fffff,86a86416fffffff,28.69,60.22,2.75,99.86,0.19,92
7036,4/4/2015 6:01,-58.089051,-23.349681,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864b9a5fffff,86a86416fffffff,28.74,71.52,4.58,99.51,20.77,86
7037,4/5/2015 4:02,-58.074288,-23.360753,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d5fffff,86a86416fffffff,25.6,79.81,4.43,99.87,24.6,84
7038,4/5/2015 10:00,-58.074288,-23.360667,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d5fffff,86a86416fffffff,25.6,79.81,4.43,99.87,24.6,84
7039,4/6/2015 4:01,-58.076005,-23.360496,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d5fffff,86a86416fffffff,23.88,69.73,5.21,100.38,0,92
7040,4/6/2015 10:03,-58.074031,-23.359809,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d5fffff,86a86416fffffff,23.88,69.73,5.21,100.38,0,86
7041,4/6/2015 22:03,-58.07755,-23.369851,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416ddfffff,86a86416fffffff,23.88,69.73,5.21,100.38,0,91
7042,4/8/2015 4:02,-58.082099,-23.375773,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864b937fffff,86a864b97ffffff,24.94,69.81,2.91,100.17,0,87
7043,4/10/2015 2:01,-58.073344,-23.369508,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416ddfffff,86a86416fffffff,27.54,66.47,1.95,100.46,0.2,85
7044,4/11/2015 2:01,-58.041844,-23.355861,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416e7fffff,86a86416fffffff,28.52,63.57,1.51,100.36,0.12,84
7045,4/12/2015 10:02,-58.073945,-23.363242,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d5fffff,86a86416fffffff,27.91,66.58,2.02,100.29,1.72,84
7046,4/13/2015 2:03,-58.074031,-23.36307,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d5fffff,86a86416fffffff,26.95,70.52,2.79,100.21,1.9,84
7047,4/14/2015 2:02,-58.082099,-23.352342,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d7fffff,86a86416fffffff,28.54,68.25,2.78,100.04,3.94,88
7048,4/14/2015 4:02,-58.081841,-23.351912,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416d7fffff,86a86416fffffff,28.54,68.25,2.78,100.04,3.94,88
7049,4/16/2015 22:01,-58.0936,-23.347878,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864b9a5fffff,86a864b9fffffff,27.79,77.05,2.18,100.03,2.67,87
7050,4/18/2015 0:02,-58.072057,-23.369508,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c3fffff,86a86416fffffff,25.01,88.49,1.83,100.15,25.99,86
7051,4/19/2015 6:03,-58.04914,-23.357663,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416e3fffff,86a86416fffffff,25.7,85.7,3.68,99.78,0.2,84
7052,4/19/2015 8:02,-58.053174,-23.36307,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416ebfffff,86a86416fffffff,25.7,85.7,3.68,99.78,0.2,87
7053,4/20/2015 2:02,-58.043733,-23.356462,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416a9fffff,86a86416fffffff,,,,,,82
7054,4/20/2015 8:00,-58.043303,-23.356204,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416a9fffff,86a86416fffffff,26.47,84.91,3.17,99.83,3.02,84
7055,4/21/2015 0:59,-58.059525,-23.369765,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c7fffff,86a86416fffffff,25.06,90.48,2.16,100.08,2.13,89
7056,4/21/2015 2:02,-58.059697,-23.369594,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c7fffff,86a86416fffffff,25.06,90.48,2.16,100.08,2.13,89
7057,4/21/2015 4:01,-58.059697,-23.369508,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c7fffff,86a86416fffffff,25.06,90.48,2.16,100.08,2.13,89
7058,4/21/2015 22:03,-58.05635,-23.371396,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,25.06,90.48,2.16,100.08,2.13,86
7059,4/22/2015 0:03,-58.056006,-23.372769,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,23.14,80.08,4.67,100.44,0.03,85
7060,4/22/2015 4:02,-58.058152,-23.372769,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,23.14,80.08,4.67,100.44,0.03,86
7061,4/22/2015 10:03,-58.05841,-23.372684,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416c5fffff,86a86416fffffff,23.14,80.08,4.67,100.44,0.03,85
7062,4/24/2015 2:01,-58.038411,-23.377404,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641617fffff,86a864167ffffff,22.33,79.24,3.16,100.65,0,90
7063,4/24/2015 22:02,-58.042445,-23.404527,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641657fffff,86a864167ffffff,22.33,79.24,3.16,100.65,0,83
7064,4/26/2015 2:02,-58.050342,-23.408217,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864165bfffff,86a864167ffffff,24.12,74.06,3.03,100.37,0,88
7065,4/27/2015 2:03,-58.050857,-23.406415,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a864165bfffff,86a864167ffffff,25.66,71.34,3.34,100.32,0.01,88
7066,4/28/2015 4:03,-58.047767,-23.399291,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641653fffff,86a864167ffffff,25.28,74.51,3.09,100.32,0,87
7067,4/30/2015 8:03,-58.047938,-23.399205,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641653fffff,86a864167ffffff,24.61,72.41,2.29,100.3,0,87
7068,5/2/2015 0:02,-58.047166,-23.396287,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,25.43,66.75,5.23,99.68,2.44,86
7069,5/2/2015 2:03,-58.04811,-23.396373,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,25.43,66.75,5.23,99.68,2.44,87
7070,5/3/2015 0:02,-58.047166,-23.396201,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,23.36,83.88,6.61,99.71,35.63,86
7071,5/3/2015 6:01,-58.047252,-23.396287,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,23.36,83.88,6.61,99.71,35.63,86
7072,5/4/2015 4:03,-58.046479,-23.396716,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641619fffff,86a864167ffffff,17.07,70.9,4.66,100.6,0,86
7073,5/6/2015 22:01,-58.071971,-23.376374,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416cbfffff,86a86416fffffff,18.41,72.82,3.55,100.76,0,87
7074,5/7/2015 4:01,-58.071456,-23.376031,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416cbfffff,86a86416fffffff,18.58,74.67,2.58,100.72,0,88
7075,5/7/2015 10:03,-58.072486,-23.376374,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416cbfffff,86a86416fffffff,18.58,74.67,2.58,100.72,0,87
7076,5/7/2015 10:04,-58.072486,-23.376374,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a86416cbfffff,86a86416fffffff,18.58,74.67,2.58,100.72,0,87
7077,5/9/2015 4:03,-58.083816,-23.350883,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641699fffff,86a86416fffffff,23.49,81.17,4.16,100.24,4.02,86
7078,5/9/2015 4:04,-58.083816,-23.350883,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641699fffff,86a86416fffffff,23.49,81.17,4.16,100.24,4.02,86
7079,5/10/2015 10:00,-58.084588,-23.334403,Panthera onca,670294A,11,Humid Chaco,Paraguay,88a8641693fffff,86a86416fffffff,22.72,88.87,3.54,100.21,10.48,85
